MLS_Num,Address,City,Original_Price,List_Date,Days_On_Market,Living_SQFT,Status,List_Price,Land_SQFT,Type,Closing_Date,Sold_Price,Zip
402621,425 S Lanai St,Kahului,1750000,45460,46,1345,SLD,1750000,10624,SFD,45506,1400000,96732
399021,285 S Opio Pl,Kihei,1650000,45078,120,1708,SLD,1499000,8085,SFD,45198,1400000,96753
402926,321 Hokulani St,Makawao,1400000,45490,40,1542,SLD,1400000,10128,SF,45530,1400000,96768
399450,8 Kiekiena Pl,Kahului,1395000,45133,51,1971,SLD,1395000,9993,SF,45184,1400000,96793
399449,139 Pauwela Rd,Haiku,1595000,45133,175,1000,SLD,1475000,22690,SF,45308,1400000,96708
399775,47 Hale Lio Pl,Haiku,1400000,45183,139,1300,SLD,1400000,11308,SF,45322,1400000,96708
400636,141 Pua Kalaunu Loop,Wailuku,1378000,45281,131,1744,SLD,1378000,9788,SF,45412,1400971,96793
403307,185 Laau Loke Loop,Wailuku,1405000,45531,15,1596,PNDNS,1405000,8786,SF,,,96793
402527,69 Pua Kalaunu Loop,Wailuku,1371000,45453,93,1744,ACT,1408005,6264,SF,,,96793
399899,53 Maukanani St,Kula,1449000,45198,59,1728,SLD,1449000,18905,SF,45257,1410000,96790-7428
399891,243 Palanehe Pl,Kihei,1399000,45197,25,1530,SLD,1399000,7501,SF,45222,1410000,96753
401358,1794 Mokehana Pl,Kihei,1435000,45352,62,1200,SLD,1435000,7523,SFD,45414,1412500,96753
399590,445 Kaukini Loop,Wailuku,1490000,45156,207,1000,SLD,1448888,123885,SF,45363,1415000,96793
402391,135 Pua Kalaunu Loop,Wailuku,1419450,45442,0,1998,SLD,1419450,9159,SF,45442,1419450,96793
399748,680 Noweo Pl,Wailuku,1699000,45180,247,2543,SLD,1649000,8324,SF,45427,1422000,96793
403076,700 S Alu Rd,Wailuku,1425000,45506,40,1840,ACT,1425000,8215,SF,,,96793
403057,896 Hoomalolo Pl,Haiku,1450000,45505,29,1035,SLD,1450000,312151,SF,45534,1425000,96708
400448,135 Mulehu St,Makawao,1425000,45265,281,1715,PNDS,1425000,9034,SF,,,96768
399749,15 Omaka Pl,Kihei,1499000,45181,64,1152,SLD,1499000,8220,SHO,45245,1425000,96753
401699,99 Pua Kalaunu Loop,Wailuku,1378000,45383,163,1998,ACT,1426340,8303,SF,,,96793
400551,147 Pua Kalaunu Loop,Wailuku,1427000,45273,111,1638,SLD,1427000,18361,SF,45384,1428594,96793
402214,307 Ainakula Rd,Kula,1397000,45428,77,1212,SLD,1397000,85073,SF,45505,1430000,96790
402080,47 Olina St,Kahului,1415000,45419,70,1739,SLD,1390000,8956,SF,45489,1432768,96732
400587,923 N Niheu Pl,Lahaina,1595000,45278,128,2376,SLD,1650000,6769,SF,45406,1435000,96761
402681,800 Kekaulike Ave,Kula,1540000,45467,79,864,ACT,1440000,59634,SF,,,96790
400086,160 Lahai Ln,Kahului,1445000,45222,19,1937,SLD,1445000,6752,SF,45252,1445000,96732
403204,33 Haku Hale Pl,Lahaina,1447000,45520,26,1372,ACT,1447000,4744,SF,,,96761
401137,118 Waiapo Pl,Kihei,1595000,45330,202,1560,ACT,1449000,5436,SF,,,96753
403352,39 Aeloa Rd,Pukalani,1450000,45538,8,1796,PNDS,1450000,14423,SFD,,,96768
399418,370 Hahana Rd,Haiku,1395000,45128,84,984,SLD,1395000,100188,SF,45212,1450000,96708
402996,4475 Une Pl,Haiku,1450000,45498,48,2337,ACT,1450000,87556,SF,,,96708
402854,310 S Hina Ave,Kahului,1600000,45484,62,2040,PNDS,1450000,12724,SF,,,96732
401727,190 Puumakani St,Kahului,1850000,45386,127,2684,SLD,1595000,10110,SF,45513,1450000,96732
399638,289 Aukahi St,Kihei,1585000,45166,107,1104,SLD,1545000,8259,SHO,45273,1450000,96753
401090,45 Leleaka Pl,Haiku,1450000,45327,43,848,SLD,1450000,131421,SF,45370,1450000,96708
400890,1950 E Vineyard St,Wailuku,1450000,45307,57,1304,SLD,1450000,9997,SFD,45364,1450000,96793
399769,472 Hiilei Pl,Wailuku,1790000,45183,183,2552,SLD,1450000,9226,SF,45366,1450000,96793
400939,371 Lono Ave,Kahului,1495000,45313,39,2016,SLD,1495000,10585,SFD,45352,1450000,96732
400211,77 KAHOEA Pl,Kula,1695000,45240,84,1572,SLD,1650000,29708,SFD,45324,1450000,96790
400833,108 Pua Kalaunu Loop,Wailuku,1409000,45302,201,2021,SLD,1409000,7989,SF,45503,1453340,96793
399289,52 N Laelua Pl,Paia,1498000,45112,79,1421,SLD,1448000,6765,SF,45191,1460000,96779
400772,75 Mulehu St,Makawao,1425000,45296,250,1456,ACT,1465000,8159,SF,,,96768
397750,0 Haliimaile Rd,Makawao,1465000,44925,621,2082,PNDS,1465000,7514,SF,,,96768
401535,1679 Kahakai St,Kihei,1679000,45367,111,1656,SLD,1495000,7514,SHO,45478,1475000,96753
399673,64 Honuea Pl,Kihei,1599000,45170,133,2676,SLD,1549000,7505,SF,45303,1475000,96753
398928,1220 Hooilina Pl,Haiku,1650000,45066,235,2894,SLD,1499000,89211,SF,45301,1475000,96708
401000,31 Pakau Pl,Kahului,1475000,45319,110,2429,SLD,1475000,8817,SF,45429,1475000,96732
402710,2689 Palalani Pl,Pukalani,1475000,45470,76,1896,ACT,1475000,7858,SF,,,96768
401269,115 Kumulaau Ohia Loop,Wailuku,1500000,45343,83,1766,SLD,1500000,6181,SF,45426,1475000,96793
399992,333 Waipalani Rd,Haiku,1500000,45178,33,896,SLD,1500000,106068,SFD,45211,1476000,96708
402509,199 Oluea Cir,Kihei,1465000,45450,56,1552,SLD,1465000,6050,SF,45506,1485000,96753
403396,102 Pua Kalaunu Loop,Wailuku,1453000,45541,0,2021,SLD,1453000,7884,SF,45541,1485325,96793
402024,1816 Malama St,Kihei,1499000,45414,132,1224,ACT,1489000,7510,SHO,,,96753
401003,205 Humupea Pl,Kihei,1547000,45318,45,1555,SLD,1547000,9797,SFD,45363,1490000,96753
402564,14 Lantana Pl,Lahaina,1499999,45456,55,1755,SLD,1499999,8773,SF,45511,1490000,96761
401150,1606 S Kihei Rd,Kihei,1950000,45332,214,1454,ACT,1490000,8799,SFD,,,96753
402764,2861 Liholani St,Makawao,1550000,45473,73,1800,ACT,1495000,10785,SF,,,96768-8421
401722,5720 Lower Kula Rd,Kula,1495000,45385,79,1200,SLD,1495000,26672,SF,45464,1495000,96790
401665,49 (and 55) Pamakani Pl,Makawao,1499000,45378,168,1088,PNDNS,1499000,12981,SFD,,,96768
402830,19 Haipule Pl,Kahului,1650000,45482,64,2444,ACT,1499000,7706,SF,,,96732
402339,746 Awalau Rd,Haiku,1749000,45439,107,1000,PNDS,1499990,96660,SF,,,96708
402071, 965 Hog Back Rd,Haiku,1500000,45384,34,1168,SLD,1500000,250470,SF,45418,1500000,96708
401508,808 Makawao Ave,Makawao,1700000,45365,92,2328,SLD,1700000,21344,SF,45457,1500000,96768
402899,176 W Kane St,Kahului,1500000,45488,58,3426,PNDS,1500000,12027,SF,,,96732
402357,1608 Kauhikoa Rd,Haiku,1500000,45385,55,2251,SLD,1500000,87556,SFD,45440,1500000,96708
400284,78 Lower Kimo Dr,Kula,1600000,45245,204,2325,SLD,1600000,34456,SFD,45449,1500000,96790
403288,454 KIPUKA Pl,Kahului,1500000,45530,16,2208,ACT,1500000,7501,SFD,,,96732
403036,2913 Aina Lani Dr,Makawao,1500000,45503,43,1672,PNDS,1500000,10489,SF,,,96768
401407,3531 Baldwin Ave,Makawao,1800000,45356,27,2600,SLD,1800000,12384,SFD,45383,1500000,96768
400528,2481 Lilikoi Rd,Haiku,1499000,45273,83,1104,SLD,1499000,87294,SFD,45356,1500000,96708
399087,3038 Mapu Pl,Kihei,1700000,45087,251,1848,SLD,1700000,23348,SFD,45338,1500000,96753
400498,440 N Wakea Ave,Kahului,1500000,45270,60,1296,SLD,1500000,17254,SF,45330,1500000,96732
403038,52 Kawehi Pl,Kula,1500000,45457,46,1726,SLD,1500000,28401,SFD,45503,1500000,96790-7810
399029,2683 / 2685 Kokomo Road Rd,Haiku,1649000,45078,112,1600,SLD,1649000,89734,SFD,45190,1500000,96708
399086,12 Lio Poele Pl,Kihei,1600000,45086,153,1697,SLD,1525000,7601,SF,45239,1500000,96753
401989,51 Moolu St,Wailuku,1525000,45411,46,1970,SLD,1525000,9405,SHO,45457,1510000,96793
402392,58 Pua Kalaunu Loop,Wailuku,1515000,45442,104,2021,PNDNS,1515000,11269,SF,,,96793
403149,237 Kuli Puu St,Kihei,1599000,45515,31,1550,ACT,1525000,9971,SF,,,96753
400490,233 Kamalei Cir,Kahului,1498000,45269,52,1871,SLD,1498000,11953,SF,45321,1526000,96732
400795,130 Pua Kalaunu Loop,Wailuku,1475000,45299,148,2021,SLD,1475000,11434,SF,45447,1526636,96793
403147,24 Lehopulu Way,Makawao,1529000,45515,31,2056,ACT,1529000,10698,SF,,,96768
402240,1051 S Kihei Rd,Kihei,1890000,45430,116,1983,PNDS,1549000,10524,SF,,,96753
402692,1419 Kilohi St,Wailuku,1795000,45468,78,1998,ACT,1550000,12044,SFD,,,96793
403090,20 Kohulike Way,Lahaina,1550000,45509,37,1466,ACT,1550000,2927,SF,,,96761
403236,84 Koani Loop,Wailuku,1600000,45525,21,2058,ACT,1550000,7880,SF,,,96793
403412,2825 Kauhale St,Kihei,1550000,45543,3,1225,ACT,1550000,8015,SFD,,,96753
401548,36 Nohoana Pl,Wailuku,1649000,45369,67,1931,SLD,1649000,8612,SF,45436,1550000,96793
401995,60 Lepo Pl,Haiku,1550000,45411,50,1222,SLD,1550000,124015,SFD,45461,1550000,96708-5316
403002,1505 Kilinoe Pl,Wailuku,1575000,45498,48,1530,PNDS,1550000,8390,SHO,,,96793
401552,30 Waokele Pl,Kula,1650000,45369,177,2032,ACT,1550000,21802,SF,,,96790
401310,205 River Rd,Wailuku,1550000,45118,227,1458,SLD,1550000,517928,SF,45345,1550000,96793
403033,151 Moolu Cir,Wailuku,1950000,45503,42,2310,SLD,1950000,8272,SHO,45545,1550000,96793
401335,172 Puaehu St,Wailuku,1675000,45350,103,1928,SLD,1589000,5188,SF,45453,1558000,96793
401181,296 Kulamanu Cir,Kula,1539000,45335,55,2008,SLD,1539000,10825,SF,45390,1565000,96790
401149,42 E Welakahao Rd,Kihei,1850000,45332,75,2117,SLD,1850000,7540,SFD,45407,1575000,96753
402668,21 Melia Pl,Paia,1950000,45467,79,896,ACT,1575000,7148,SFD,,,96779
402651,1672 Kahaone Pl,Kihei,1600000,45465,81,1882,ACT,1575000,7649,SHO,,,96753
401913,59 Waipoli Rd,Kula,1675000,45404,113,1423,SLD,1675000,23666,SF,45517,1575000,96790
397755,0 Haliimaile Rd,Makawao,1575000,44925,621,1715,PNDS,1575000,7649,SHO,,,96768
401099,290 Ahaiki St,Kihei,1700000,45327,58,3486,SLD,1700000,7640,SF,45385,1575000,96753-7025
401315,91B Hui F Rd,Lahaina,1598000,45348,60,2029,SLD,1598000,10045,SF,45408,1578000,96761
401387,63 Poloula St,Makawao,1585000,44632,719,2095,SLD,1585000,8250,SFD,45351,1585000,96768
400449,27 Mulehu St,Makawao,1525000,45265,281,2095,ACT,1585000,7706,SF,,,96768
402196,112 Pekelo Pl,Kula,1586000,45427,42,1923,SLD,1586000,28445,SF,45469,1586000,96790
400813,52 Kuukama St,Kahului,1625000,45300,50,2195,SLD,1625000,10019,SF,45350,1588000,96732
399311,2126 Hewahewa Dr,Wailuku,1690000,45113,208,3246,SLD,1690000,8093,SF,45321,1590000,96793
402122,15 Piina Pl,Lahaina,1595000,45419,65,1174,SLD,1595000,7218,SF,45484,1595000,96761
397765,0 Haliimaile Rd,Makawao,1595000,44925,621,1960,PNDS,1595000,7532,SHO,,,96768
400801,340 Hokulani St,Pukalani,1550000,45298,84,3045,SLD,1595000,7971,SF,45393,1595000,96768
402448,252 Halenani Dr,Wailuku,1798000,45401,145,2908,ACT,1595000,11452,SFD,,,96793
402848,81 Lae St,Paia,1625000,45484,62,1209,ACT,1595000,7183,SF,,,96779
403328,159 Moolu Cir,Wailuku,1599000,45534,12,2585,ACT,1599000,8747,SF,,,96793
403367,37 Kupaloke St,Wailuku,1599000,45539,7,1529,ACT,1599000,7279,SF,,,96793
402411,2866 Ohina St,Kihei,1864000,45443,103,1593,ACT,1599000,7775,SF,,,96753
402205,1251 Hookili Rd,Haiku,1789000,45428,118,1280,ACT,1599000,88427,SF,,,96708
401116,1091 Ulele St,Makawao,1795000,45329,86,2309,SLD,1650000,10694,SHO,45415,1600000,96768
402887,339 Liholiho St,Wailuku,1700000,45488,58,1256,ACT,1600000,27508,SF,,,96793
401901,70 Kawehi Pl,Kula,1500000,45402,44,1048,SLD,1500000,133729,SF,45446,1600000,96790
400771,2609 Kahekili Hwy,Wailuku,1800000,45296,223,1757,SLD,1699000,39248,SFD,45519,1600000,96793
399870,27 Ponana St,Kihei,1695000,45194,0,1607,SLD,1699000,8159,SF,45194,1600000,96753
399121,815 S NIHEU Pl,Lahaina,1865000,45092,188,5210,SLD,1642000,6717,SF,45280,1600000,96761-2148
400612,117 Keoneloa St,Wailuku,1589000,45279,31,2991,SLD,1589000,10267,SF,45310,1600000,96793
397029,859 Kai Hele Ku St,Lahaina,2395000,44831,521,994,SLD,1600000,90953,SF,45352,1600000,96761
399166,112 Oleander Pl,Lahaina,1695000,45096,175,2430,SLD,1695000,6913,SF,45271,1600000,96761
401458,728 Olinda Rd,Makawao,1610000,45359,67,1000,SLD,1610000,97139,SF,45426,1610000,96768
400226,28 Piina Pl,Lahaina,1590000,45243,53,1445,SLD,1590000,6787,SF,45296,1615000,96761
402986,2735 Panepoo St,Kihei,1625000,45497,49,2376,ACT,1625000,8560,SHO,,,96753
403052,109 Kulolio St,Haiku,1775000,45505,41,1132,ACT,1625000,824852,SF,,,96708
400450,29 Oliona St,Makawao,1625000,45265,281,2280,ACT,1625000,7523,SF,,,96768
397766,80 Hokupa St,Makawao,1625000,44925,621,1960,PNDS,1625000,7501,SFD,,,96768
399751,85 HUI F Rd,Lahaina,1888000,45181,325,2022,SLD,1695000,5005,SF,45506,1625000,96761
402472,686 Waiakoa Rd,Kula,1699000,45448,42,984,SLD,1699000,93523,SF,45490,1625000,96790-0001
399129,2397 Puu Mala Pl,Kihei,1998000,45092,99,2760,SLD,1750000,10106,SF,45191,1630000,96753
402431,543 Polulani Dr,Wailuku,1740000,45446,66,1784,SLD,1690000,9209,SF,45512,1632000,96793
399822,28 S Honokala Rd,Haiku,1795000,45187,175,2400,SLD,1649000,184869,SF,45362,1633000,96708
399737,951 Kokomo Rd,Haiku,1950000,45178,265,1594,SLD,1799000,33977,SFD,45443,1640000,96708
401354,221 Waipahe Pl,Kihei,1640000,45352,49,2142,SLD,1640000,8211,SF,45401,1640000,96753
400871,2670 Kanakanui Rd,Kihei,1899000,45306,102,1948,SLD,1675000,9278,SF,45408,1650000,96753
401321,441 Haloa Rd,Haiku,1650000,45349,62,1080,SLD,1650000,262231,SF,45411,1650000,96708
402247,855 Wailupe Dr,Wailuku,1790000,45430,116,3222,ACT,1650000,7653,SF,,,96793
402231,46703 Hana Hwy,Hana,1650000,45429,117,1600,ACT,1650000,27225,SFD,,,96713
402719,180 Makana Rd,Makawao,1650000,45470,76,1610,ACT,1650000,263538,SF,,,96768
401885,42 Maunaleo Pl,Wailuku,1650000,45400,48,2279,SLD,1650000,7453,SF,45448,1650000,96793
403097,102 Moolu Cir,Wailuku,1650000,45510,36,2163,PNDNS,1650000,8817,SHO,,,96768
399604,580 Haneoo Rd,Hana,2750000,45033,346,676,SLD,1800000,51793,SF,45379,1650000,96713
400710,2817 Panepoo St,Kihei,1699000,45289,56,2208,SLD,1699000,8751,SHO,45345,1650000,96753
402451,125 Naniloa Dr,Wailuku,1800000,45446,95,2344,SLD,1695000,19977,SF,45541,1650000,96793
400452,107 Poloula St,Makawao,1655000,45265,185,2095,SLD,1655000,9592,SF,45450,1655000,96768
402026,51 Kanoenoe Loop,Haiku,1749999,45414,74,1818,SLD,1699999,824852,SF,45488,1659999,96708
400917,1270 Nahale Pl,Lahaina,1880000,45308,65,1354,SLD,1880000,7048,SF,45373,1675000,96761
397749,0 Haliimaile Rd,Makawao,1685000,44925,621,2095,PNDS,1685000,7514,SFD,,,96768
400362,8 Bougainvillea Pl,Lahaina,1690000,45258,44,1703,SLD,1690000,6351,SF,45302,1690000,96761
400767,36 B Kulani Pl,Paia,1799000,45295,110,1204,SLD,1799000,5009,SF,45405,1690000,96779
402703,4685 Uakea Rd,Hana,1695000,45468,78,1164,ACT,1695000,83809,SFD,,,96713
402438,431 Pa St,Kihei,1695000,45446,100,3944,PNDS,1695000,22128,SFD,,,96753
401683,912 N Niheu Pl,Lahaina,1925000,45382,54,3844,SLD,1875000,6839,SF,45436,1695000,96761-2151
399997,9 Kupuna St,Kihei,1695000,45212,81,1264,SLD,1695000,16422,SHO,45293,1695000,96753
402482,34 Papuhau Pl,Wailuku,1697500,45448,90,1916,SLD,1697500,11008,SF,45538,1697500,96793
403041,3267 C Akala Dr,Kihei,1698000,45503,43,837,ACT,1698000,25178,SF,,,96753
403326,10 Meakoho Pl,Kula,1699000,45534,12,1480,ACT,1699000,22625,SFD,,,96790
402430,128 KAHANA RIDGE Dr,Lahaina,1699000,45444,102,1540,PNDNS,1699000,6599,SF,,,96761
402642,235 Hoohale Pl,Kihei,1825000,45464,82,1932,ACT,1699000,6961,SF,,,96753
399776,2844 Panepoo St,Kihei,1899000,45183,363,2828,PNDS,1699000,7741,SF,,,96753
402065,220 Kaiola St,Kihei,1899000,45417,129,1773,ACT,1699000,7710,SHO,,,96753
402233,100 Waipalani Rd,Haiku,1895500,45429,117,1440,ACT,1699900,115299,SHO,,,96708
403108,12 LIO POELE Pl,Kihei,1799900,45510,36,1697,ACT,1699900,7601,SF,,,96753
400978,1079 KAHAAPO Loop,Kihei,1749900,45316,133,2396,SLD,1699900,10751,SFD,45449,1699900,96753
402893,155 Naalae Rd,Kula,1699999,45488,58,960,PNDS,1699999,90953,SFD,,,96790
400307,4056 Mahinahina Pl,Lahaina,1700000,45250,72,2390,SLD,1700000,9313,SFD,45322,1700000,96761
401492,4174 Hana Hwy,Haiku,1700000,45363,183,1000,PNDS,1700000,112428,SF,,,96708
400509,614 Kupulau Dr,Kihei,1749000,45271,94,1495,SLD,1749000,24524,SFD,45365,1700000,96753-9231
399852,757 KAKALINA Pl,Wailuku,1950000,45192,62,2304,SLD,1850000,9932,SF,45254,1700000,96793
399848,3969 Lepo St,Haiku,1600000,45191,35,2611,SLD,1600000,87251,SF,45226,1700000,96708
401709,60 Ka Dr,Kula,1650000,45384,79,2910,SLD,1650000,14845,SF,45463,1702500,96790
